Code,Center Name,Indent Date,No of Purchy,Qty in Qtls
231,BELWA PURWA,27-11-2022,16,396
231,BELWA PURWA,28-11-2022,23,468
231,BELWA PURWA,29-11-2022,25,531
231,BELWA PURWA,30-11-2022,31,666
231,BELWA PURWA,01-12-2022,37,882
231,BELWA PURWA,03-12-2022,9,243
231,BELWA PURWA,04-12-2022,9,243
231,BELWA PURWA,05-12-2022,15,270
231,BELWA PURWA,06-12-2022,20,414
231,BELWA PURWA,07-12-2022,19,477
231,BELWA PURWA,09-12-2022,16,342
231,BELWA PURWA,10-12-2022,16,396
231,BELWA PURWA,11-12-2022,8,198
231,BELWA PURWA,12-12-2022,13,288
231,BELWA PURWA,13-12-2022,9,297
231,BELWA PURWA,14-12-2022,13,423
231,BELWA PURWA,15-12-2022,17,468
231,BELWA PURWA,16-12-2022,18,459
231,BELWA PURWA,17-12-2022,20,387
231,BELWA PURWA,18-12-2022,21,594
231,BELWA PURWA,19-12-2022,26,603
231,BELWA PURWA,20-12-2022,19,450
231,BELWA PURWA,21-12-2022,21,459
231,BELWA PURWA,22-12-2022,18,495
231,BELWA PURWA,23-12-2022,21,513
231,BELWA PURWA,24-12-2022,25,585
231,BELWA PURWA,26-12-2022,8,252
231,BELWA PURWA,27-12-2022,26,576
231,BELWA PURWA,28-12-2022,27,621
231,BELWA PURWA,29-12-2022,28,558
231,BELWA PURWA,30-12-2022,27,648
231,BELWA PURWA,31-12-2022,24,513
231,BELWA PURWA,01-01-2023,9,243
231,BELWA PURWA,02-01-2023,9,216
231,BELWA PURWA,03-01-2023,7,180
231,BELWA PURWA,04-01-2023,26,630
231,BELWA PURWA,05-01-2023,39,837
231,BELWA PURWA,06-01-2023,21,540
231,BELWA PURWA,07-01-2023,20,522
231,BELWA PURWA,08-01-2023,12,351
231,BELWA PURWA,09-01-2023,16,342
231,BELWA PURWA,10-01-2023,20,441
231,BELWA PURWA,11-01-2023,25,531
231,BELWA PURWA,12-01-2023,20,414
231,BELWA PURWA,15-01-2023,25,585
231,BELWA PURWA,16-01-2023,21,486
231,BELWA PURWA,17-01-2023,31,801
231,BELWA PURWA,18-01-2023,21,513
231,BELWA PURWA,19-01-2023,12,297
231,BELWA PURWA,20-01-2023,13,315
231,BELWA PURWA,21-01-2023,24,513
231,BELWA PURWA,22-01-2023,17,387
231,BELWA PURWA,23-01-2023,10,261
231,BELWA PURWA,24-01-2023,11,279
231,BELWA PURWA,25-01-2023,12,243
231,BELWA PURWA,26-01-2023,27,702
231,BELWA PURWA,27-01-2023,24,594
231,BELWA PURWA,28-01-2023,16,477
231,BELWA PURWA,29-01-2023,21,513
231,BELWA PURWA,30-01-2023,18,513
238,MAJHRAPURAB,13-11-2022,22,495
238,MAJHRAPURAB,14-11-2022,14,549
238,MAJHRAPURAB,15-11-2022,21,675
238,MAJHRAPURAB,16-11-2022,12,387
238,MAJHRAPURAB,17-11-2022,8,396
238,MAJHRAPURAB,21-11-2022,3,108
238,MAJHRAPURAB,22-11-2022,6,162
238,MAJHRAPURAB,23-11-2022,6,162
238,MAJHRAPURAB,24-11-2022,30,972
238,MAJHRAPURAB,25-11-2022,26,801
238,MAJHRAPURAB,26-11-2022,25,918
238,MAJHRAPURAB,27-11-2022,27,1017
238,MAJHRAPURAB,28-11-2022,33,1440
238,MAJHRAPURAB,29-11-2022,28,945
238,MAJHRAPURAB,30-11-2022,24,972
238,MAJHRAPURAB,01-12-2022,23,1062
238,MAJHRAPURAB,02-12-2022,28,999
238,MAJHRAPURAB,03-12-2022,22,684
238,MAJHRAPURAB,05-12-2022,4,99
238,MAJHRAPURAB,07-12-2022,10,315
238,MAJHRAPURAB,10-12-2022,23,1125
238,MAJHRAPURAB,11-12-2022,3,126
238,MAJHRAPURAB,12-12-2022,10,441
238,MAJHRAPURAB,13-12-2022,9,369
238,MAJHRAPURAB,14-12-2022,17,477
238,MAJHRAPURAB,15-12-2022,18,567
238,MAJHRAPURAB,16-12-2022,17,702
238,MAJHRAPURAB,17-12-2022,9,468
238,MAJHRAPURAB,18-12-2022,11,513
238,MAJHRAPURAB,19-12-2022,23,837
238,MAJHRAPURAB,20-12-2022,10,486
238,MAJHRAPURAB,21-12-2022,11,504
238,MAJHRAPURAB,22-12-2022,15,621
238,MAJHRAPURAB,23-12-2022,19,630
238,MAJHRAPURAB,24-12-2022,13,513
238,MAJHRAPURAB,25-12-2022,18,639
238,MAJHRAPURAB,26-12-2022,19,666
238,MAJHRAPURAB,27-12-2022,17,702
238,MAJHRAPURAB,28-12-2022,18,621
238,MAJHRAPURAB,29-12-2022,17,657
238,MAJHRAPURAB,30-12-2022,17,675
238,MAJHRAPURAB,31-12-2022,19,657
238,MAJHRAPURAB,01-01-2023,9,351
238,MAJHRAPURAB,02-01-2023,6,198
238,MAJHRAPURAB,03-01-2023,10,486
238,MAJHRAPURAB,04-01-2023,15,549
238,MAJHRAPURAB,05-01-2023,22,1026
238,MAJHRAPURAB,06-01-2023,19,711
238,MAJHRAPURAB,07-01-2023,20,720
238,MAJHRAPURAB,08-01-2023,18,666
238,MAJHRAPURAB,09-01-2023,11,504
238,MAJHRAPURAB,10-01-2023,17,630
238,MAJHRAPURAB,11-01-2023,24,693
238,MAJHRAPURAB,12-01-2023,15,549
238,MAJHRAPURAB,13-01-2023,21,756
238,MAJHRAPURAB,14-01-2023,16,702
238,MAJHRAPURAB,15-01-2023,22,765
238,MAJHRAPURAB,16-01-2023,16,729
238,MAJHRAPURAB,17-01-2023,21,783
238,MAJHRAPURAB,18-01-2023,16,657
238,MAJHRAPURAB,19-01-2023,20,765
238,MAJHRAPURAB,20-01-2023,8,333
238,MAJHRAPURAB,21-01-2023,18,558
238,MAJHRAPURAB,22-01-2023,15,513
238,MAJHRAPURAB,23-01-2023,10,378
238,MAJHRAPURAB,24-01-2023,15,531
238,MAJHRAPURAB,25-01-2023,16,612
238,MAJHRAPURAB,26-01-2023,26,1044
238,MAJHRAPURAB,27-01-2023,10,396
238,MAJHRAPURAB,28-01-2023,14,630
238,MAJHRAPURAB,29-01-2023,10,504
238,MAJHRAPURAB,30-01-2023,15,504
241,BELAWA II,13-11-2022,24,459
241,BELAWA II,14-11-2022,24,567
241,BELAWA II,15-11-2022,31,639
241,BELAWA II,16-11-2022,15,351
241,BELAWA II,17-11-2022,20,414
241,BELAWA II,21-11-2022,4,126
241,BELAWA II,22-11-2022,7,207
241,BELAWA II,23-11-2022,12,243
241,BELAWA II,25-11-2022,15,459
241,BELAWA II,26-11-2022,41,1116
241,BELAWA II,27-11-2022,22,612
241,BELAWA II,28-11-2022,29,765
241,BELAWA II,29-11-2022,30,756
241,BELAWA II,30-11-2022,24,621
241,BELAWA II,01-12-2022,30,918
241,BELAWA II,02-12-2022,18,567
241,BELAWA II,03-12-2022,19,504
241,BELAWA II,04-12-2022,7,153
241,BELAWA II,05-12-2022,15,486
241,BELAWA II,06-12-2022,23,648
241,BELAWA II,07-12-2022,21,648
241,BELAWA II,08-12-2022,1,18
241,BELAWA II,09-12-2022,19,639
241,BELAWA II,11-12-2022,11,360
241,BELAWA II,12-12-2022,8,279
241,BELAWA II,15-12-2022,24,783
241,BELAWA II,16-12-2022,22,693
241,BELAWA II,17-12-2022,25,612
241,BELAWA II,18-12-2022,25,720
241,BELAWA II,19-12-2022,25,828
241,BELAWA II,20-12-2022,17,468
241,BELAWA II,21-12-2022,14,387
241,BELAWA II,22-12-2022,24,729
241,BELAWA II,23-12-2022,25,693
241,BELAWA II,24-12-2022,29,711
241,BELAWA II,26-12-2022,19,450
241,BELAWA II,27-12-2022,21,594
241,BELAWA II,28-12-2022,31,936
241,BELAWA II,29-12-2022,30,972
241,BELAWA II,30-12-2022,35,900
241,BELAWA II,31-12-2022,32,846
241,BELAWA II,01-01-2023,20,441
241,BELAWA II,02-01-2023,8,171
241,BELAWA II,03-01-2023,15,486
241,BELAWA II,04-01-2023,22,639
241,BELAWA II,05-01-2023,39,1107
241,BELAWA II,06-01-2023,27,810
241,BELAWA II,07-01-2023,25,747
241,BELAWA II,08-01-2023,21,567
241,BELAWA II,09-01-2023,20,468
241,BELAWA II,10-01-2023,30,783
241,BELAWA II,11-01-2023,22,801
241,BELAWA II,12-01-2023,26,711
241,BELAWA II,13-01-2023,27,747
241,BELAWA II,14-01-2023,21,702
241,BELAWA II,15-01-2023,22,738
241,BELAWA II,16-01-2023,30,729
241,BELAWA II,17-01-2023,43,1314
241,BELAWA II,18-01-2023,25,747
241,BELAWA II,19-01-2023,36,891
241,BELAWA II,20-01-2023,21,567
241,BELAWA II,21-01-2023,22,666
241,BELAWA II,22-01-2023,20,522
241,BELAWA II,23-01-2023,12,378
241,BELAWA II,24-01-2023,22,666
241,BELAWA II,25-01-2023,20,603
241,BELAWA II,26-01-2023,17,468
241,BELAWA II,27-01-2023,17,441
241,BELAWA II,28-01-2023,22,747
241,BELAWA II,29-01-2023,20,603
241,BELAWA II,30-01-2023,13,396
247,NARENDRA NAGAR BELI ,23-12-2022,30,540
247,NARENDRA NAGAR BELI ,24-12-2022,28,504
247,NARENDRA NAGAR BELI ,25-12-2022,27,486
247,NARENDRA NAGAR BELI ,26-12-2022,15,270
247,NARENDRA NAGAR BELI ,27-12-2022,27,540
247,NARENDRA NAGAR BELI ,28-12-2022,18,513
247,NARENDRA NAGAR BELI ,29-12-2022,15,648
247,NARENDRA NAGAR BELI ,30-12-2022,10,423
247,NARENDRA NAGAR BELI ,31-12-2022,18,621
247,NARENDRA NAGAR BELI ,01-01-2023,14,495
247,NARENDRA NAGAR BELI ,05-01-2023,24,783
247,NARENDRA NAGAR BELI ,06-01-2023,19,477
247,NARENDRA NAGAR BELI ,07-01-2023,15,459
247,NARENDRA NAGAR BELI ,08-01-2023,24,810
247,NARENDRA NAGAR BELI ,09-01-2023,10,423
247,NARENDRA NAGAR BELI ,10-01-2023,23,765
247,NARENDRA NAGAR BELI ,11-01-2023,22,693
247,NARENDRA NAGAR BELI ,12-01-2023,15,594
247,NARENDRA NAGAR BELI ,13-01-2023,16,639
247,NARENDRA NAGAR BELI ,14-01-2023,18,567
247,NARENDRA NAGAR BELI ,15-01-2023,8,306
247,NARENDRA NAGAR BELI ,16-01-2023,19,477
247,NARENDRA NAGAR BELI ,17-01-2023,15,486
247,NARENDRA NAGAR BELI ,18-01-2023,14,495
247,NARENDRA NAGAR BELI ,19-01-2023,24,837
247,NARENDRA NAGAR BELI ,20-01-2023,10,315
247,NARENDRA NAGAR BELI ,21-01-2023,20,576
247,NARENDRA NAGAR BELI ,22-01-2023,20,468
247,NARENDRA NAGAR BELI ,23-01-2023,10,234
247,NARENDRA NAGAR BELI ,24-01-2023,17,603
247,NARENDRA NAGAR BELI ,25-01-2023,17,603
247,NARENDRA NAGAR BELI ,26-01-2023,28,801
247,NARENDRA NAGAR BELI ,27-01-2023,16,612
247,NARENDRA NAGAR BELI ,28-01-2023,17,495
247,NARENDRA NAGAR BELI ,29-01-2023,15,486
247,NARENDRA NAGAR BELI ,30-01-2023,17,441
249,BOKARIYA,13-11-2022,5,117
249,BOKARIYA,14-11-2022,4,153
249,BOKARIYA,15-11-2022,11,360
249,BOKARIYA,16-11-2022,7,234
249,BOKARIYA,17-11-2022,11,387
249,BOKARIYA,21-11-2022,3,108
249,BOKARIYA,22-11-2022,7,153
249,BOKARIYA,23-11-2022,8,171
249,BOKARIYA,24-11-2022,25,693
249,BOKARIYA,25-11-2022,18,567
249,BOKARIYA,26-11-2022,21,567
249,BOKARIYA,27-11-2022,19,585
249,BOKARIYA,28-11-2022,18,594
249,BOKARIYA,29-11-2022,19,639
249,BOKARIYA,30-11-2022,14,522
249,BOKARIYA,02-12-2022,16,477
249,BOKARIYA,03-12-2022,14,441
249,BOKARIYA,04-12-2022,14,387
249,BOKARIYA,05-12-2022,13,288
249,BOKARIYA,06-12-2022,13,423
249,BOKARIYA,07-12-2022,12,378
249,BOKARIYA,09-12-2022,19,657
249,BOKARIYA,11-12-2022,7,234
249,BOKARIYA,12-12-2022,15,405
249,BOKARIYA,13-12-2022,12,405
249,BOKARIYA,14-12-2022,15,459
249,BOKARIYA,15-12-2022,16,477
249,BOKARIYA,16-12-2022,18,513
249,BOKARIYA,17-12-2022,15,405
249,BOKARIYA,18-12-2022,15,513
249,BOKARIYA,19-12-2022,19,585
249,BOKARIYA,20-12-2022,12,351
249,BOKARIYA,21-12-2022,14,414
249,BOKARIYA,22-12-2022,12,378
249,BOKARIYA,23-12-2022,10,396
249,BOKARIYA,24-12-2022,14,414
249,BOKARIYA,25-12-2022,16,504
249,BOKARIYA,26-12-2022,16,504
249,BOKARIYA,27-12-2022,13,504
249,BOKARIYA,28-12-2022,23,630
249,BOKARIYA,29-12-2022,8,198
249,BOKARIYA,30-12-2022,7,207
249,BOKARIYA,31-12-2022,6,216
249,BOKARIYA,01-01-2023,6,216
249,BOKARIYA,02-01-2023,7,207
249,BOKARIYA,03-01-2023,11,414
249,BOKARIYA,04-01-2023,11,414
249,BOKARIYA,05-01-2023,20,765
249,BOKARIYA,06-01-2023,15,513
249,BOKARIYA,07-01-2023,16,612
249,BOKARIYA,08-01-2023,11,360
249,BOKARIYA,09-01-2023,10,369
249,BOKARIYA,10-01-2023,13,423
249,BOKARIYA,11-01-2023,11,387
249,BOKARIYA,12-01-2023,9,324
249,BOKARIYA,13-01-2023,8,306
249,BOKARIYA,14-01-2023,12,405
249,BOKARIYA,15-01-2023,16,531
249,BOKARIYA,16-01-2023,12,486
249,BOKARIYA,17-01-2023,12,459
249,BOKARIYA,18-01-2023,11,387
249,BOKARIYA,19-01-2023,17,495
249,BOKARIYA,20-01-2023,10,315
249,BOKARIYA,21-01-2023,17,495
249,BOKARIYA,22-01-2023,7,207
249,BOKARIYA,23-01-2023,12,270
249,BOKARIYA,24-01-2023,18,459
249,BOKARIYA,25-01-2023,13,369
249,BOKARIYA,26-01-2023,14,414
249,BOKARIYA,27-01-2023,17,495
249,BOKARIYA,28-01-2023,14,441
249,BOKARIYA,29-01-2023,7,153
249,BOKARIYA,30-01-2023,15,405
251,SEMRABAZAR,13-11-2022,11,198
251,SEMRABAZAR,14-11-2022,11,225
251,SEMRABAZAR,15-11-2022,12,270
251,SEMRABAZAR,17-11-2022,7,126
251,SEMRABAZAR,23-11-2022,7,126
251,SEMRABAZAR,25-11-2022,11,252
251,SEMRABAZAR,26-11-2022,26,630
251,SEMRABAZAR,27-11-2022,13,423
251,SEMRABAZAR,28-11-2022,22,450
251,SEMRABAZAR,29-11-2022,23,603
251,SEMRABAZAR,30-11-2022,19,639
251,SEMRABAZAR,01-12-2022,19,396
251,SEMRABAZAR,02-12-2022,8,225
251,SEMRABAZAR,03-12-2022,4,153
251,SEMRABAZAR,04-12-2022,9,270
251,SEMRABAZAR,06-12-2022,11,306
251,SEMRABAZAR,07-12-2022,15,405
251,SEMRABAZAR,09-12-2022,6,216
251,SEMRABAZAR,10-12-2022,8,225
251,SEMRABAZAR,11-12-2022,7,180
251,SEMRABAZAR,12-12-2022,14,306
251,SEMRABAZAR,13-12-2022,10,261
251,SEMRABAZAR,14-12-2022,14,387
251,SEMRABAZAR,15-12-2022,21,486
251,SEMRABAZAR,16-12-2022,15,378
251,SEMRABAZAR,17-12-2022,7,180
251,SEMRABAZAR,18-12-2022,17,414
251,SEMRABAZAR,19-12-2022,13,342
251,SEMRABAZAR,20-12-2022,12,324
251,SEMRABAZAR,21-12-2022,13,369
251,SEMRABAZAR,22-12-2022,11,333
251,SEMRABAZAR,23-12-2022,14,306
251,SEMRABAZAR,24-12-2022,16,369
251,SEMRABAZAR,26-12-2022,8,252
251,SEMRABAZAR,27-12-2022,5,198
251,SEMRABAZAR,28-12-2022,8,225
251,SEMRABAZAR,29-12-2022,15,378
251,SEMRABAZAR,30-12-2022,14,387
251,SEMRABAZAR,31-12-2022,12,351
251,SEMRABAZAR,01-01-2023,7,207
251,SEMRABAZAR,02-01-2023,8,198
251,SEMRABAZAR,03-01-2023,13,342
251,SEMRABAZAR,04-01-2023,21,513
251,SEMRABAZAR,05-01-2023,28,720
251,SEMRABAZAR,06-01-2023,16,423
251,SEMRABAZAR,07-01-2023,19,504
251,SEMRABAZAR,08-01-2023,13,369
251,SEMRABAZAR,09-01-2023,14,306
251,SEMRABAZAR,10-01-2023,16,450
251,SEMRABAZAR,11-01-2023,18,459
251,SEMRABAZAR,14-01-2023,17,387
251,SEMRABAZAR,15-01-2023,19,369
251,SEMRABAZAR,16-01-2023,19,504
251,SEMRABAZAR,17-01-2023,14,414
251,SEMRABAZAR,18-01-2023,23,495
251,SEMRABAZAR,19-01-2023,18,486
251,SEMRABAZAR,20-01-2023,10,261
251,SEMRABAZAR,21-01-2023,12,378
251,SEMRABAZAR,22-01-2023,7,234
251,SEMRABAZAR,23-01-2023,9,189
251,SEMRABAZAR,24-01-2023,18,513
251,SEMRABAZAR,25-01-2023,18,459
251,SEMRABAZAR,26-01-2023,10,261
251,SEMRABAZAR,27-01-2023,11,360
251,SEMRABAZAR,28-01-2023,20,522
251,SEMRABAZAR,29-01-2023,14,333
251,SEMRABAZAR,30-01-2023,6,189
253,DANDOORI,13-11-2022,13,234
253,DANDOORI,14-11-2022,15,351
253,DANDOORI,15-11-2022,17,387
253,DANDOORI,16-11-2022,13,288
253,DANDOORI,17-11-2022,15,324
253,DANDOORI,24-11-2022,21,567
253,DANDOORI,25-11-2022,14,414
253,DANDOORI,26-11-2022,18,378
253,DANDOORI,27-11-2022,13,450
253,DANDOORI,28-11-2022,16,477
253,DANDOORI,29-11-2022,11,414
253,DANDOORI,30-11-2022,8,225
253,DANDOORI,10-12-2022,9,243
253,DANDOORI,13-12-2022,6,162
253,DANDOORI,14-12-2022,8,279
253,DANDOORI,16-12-2022,10,288
253,DANDOORI,17-12-2022,7,261
253,DANDOORI,18-12-2022,11,387
253,DANDOORI,19-12-2022,8,333
253,DANDOORI,20-12-2022,11,360
253,DANDOORI,21-12-2022,9,378
253,DANDOORI,22-12-2022,13,288
253,DANDOORI,23-12-2022,9,324
253,DANDOORI,24-12-2022,13,288
253,DANDOORI,25-12-2022,11,333
253,DANDOORI,26-12-2022,7,315
253,DANDOORI,27-12-2022,7,234
253,DANDOORI,28-12-2022,9,270
253,DANDOORI,29-12-2022,16,369
253,DANDOORI,30-12-2022,12,324
253,DANDOORI,31-12-2022,13,423
253,DANDOORI,01-01-2023,8,306
253,DANDOORI,03-01-2023,7,180
253,DANDOORI,04-01-2023,14,414
253,DANDOORI,05-01-2023,22,639
253,DANDOORI,06-01-2023,14,387
253,DANDOORI,07-01-2023,11,387
253,DANDOORI,08-01-2023,10,369
253,DANDOORI,09-01-2023,9,297
253,DANDOORI,10-01-2023,9,324
253,DANDOORI,11-01-2023,7,288
253,DANDOORI,12-01-2023,14,387
253,DANDOORI,13-01-2023,16,450
253,DANDOORI,14-01-2023,15,432
253,DANDOORI,15-01-2023,17,468
253,DANDOORI,16-01-2023,19,477
253,DANDOORI,17-01-2023,11,387
253,DANDOORI,18-01-2023,14,441
253,DANDOORI,19-01-2023,16,504
253,DANDOORI,20-01-2023,9,270
253,DANDOORI,21-01-2023,10,261
253,DANDOORI,24-01-2023,19,477
253,DANDOORI,25-01-2023,13,423
253,DANDOORI,26-01-2023,8,225
253,DANDOORI,27-01-2023,6,189
253,DANDOORI,28-01-2023,12,324
253,DANDOORI,29-01-2023,7,288
253,DANDOORI,30-01-2023,6,162
453,NAKHA-III,13-11-2022,12,216
453,NAKHA-III,14-11-2022,25,450
453,NAKHA-III,15-11-2022,38,684
453,NAKHA-III,16-11-2022,50,927
453,NAKHA-III,17-11-2022,49,936
453,NAKHA-III,18-11-2022,40,774
453,NAKHA-III,19-11-2022,32,576
453,NAKHA-III,20-11-2022,32,657
453,NAKHA-III,21-11-2022,30,567
453,NAKHA-III,22-11-2022,38,711
453,NAKHA-III,23-11-2022,49,936
453,NAKHA-III,24-11-2022,37,774
453,NAKHA-III,25-11-2022,40,855
453,NAKHA-III,26-11-2022,45,999
453,NAKHA-III,27-11-2022,54,1134
453,NAKHA-III,28-11-2022,68,1413
453,NAKHA-III,29-11-2022,69,1404
453,NAKHA-III,30-11-2022,61,1395
453,NAKHA-III,01-12-2022,53,1224
453,NAKHA-III,02-12-2022,44,981
453,NAKHA-III,03-12-2022,28,612
453,NAKHA-III,04-12-2022,24,567
453,NAKHA-III,05-12-2022,53,1170
453,NAKHA-III,06-12-2022,69,1485
453,NAKHA-III,07-12-2022,45,972
453,NAKHA-III,08-12-2022,36,783
453,NAKHA-III,09-12-2022,56,1170
453,NAKHA-III,10-12-2022,45,999
453,NAKHA-III,11-12-2022,21,594
453,NAKHA-III,12-12-2022,37,855
453,NAKHA-III,13-12-2022,40,855
453,NAKHA-III,14-12-2022,43,963
453,NAKHA-III,15-12-2022,39,783
453,NAKHA-III,16-12-2022,40,909
453,NAKHA-III,17-12-2022,44,900
453,NAKHA-III,18-12-2022,42,918
453,NAKHA-III,19-12-2022,52,1017
453,NAKHA-III,20-12-2022,57,1188
453,NAKHA-III,21-12-2022,42,810
453,NAKHA-III,22-12-2022,40,855
453,NAKHA-III,23-12-2022,36,864
453,NAKHA-III,24-12-2022,40,801
453,NAKHA-III,25-12-2022,43,909
453,NAKHA-III,26-12-2022,35,873
453,NAKHA-III,27-12-2022,43,936
453,NAKHA-III,28-12-2022,40,855
453,NAKHA-III,29-12-2022,39,810
453,NAKHA-III,30-12-2022,40,882
453,NAKHA-III,31-12-2022,31,693
453,NAKHA-III,01-01-2023,26,576
453,NAKHA-III,02-01-2023,19,342
453,NAKHA-III,03-01-2023,61,1125
453,NAKHA-III,04-01-2023,40,990
453,NAKHA-III,05-01-2023,34,774
453,NAKHA-III,06-01-2023,42,918
453,NAKHA-III,07-01-2023,44,954
453,NAKHA-III,08-01-2023,38,873
453,NAKHA-III,09-01-2023,38,927
453,NAKHA-III,10-01-2023,42,918
453,NAKHA-III,11-01-2023,40,882
453,NAKHA-III,12-01-2023,35,846
453,NAKHA-III,13-01-2023,40,963
453,NAKHA-III,14-01-2023,58,1152
453,NAKHA-III,15-01-2023,48,972
453,NAKHA-III,16-01-2023,42,918
453,NAKHA-III,17-01-2023,42,972
453,NAKHA-III,18-01-2023,45,891
453,NAKHA-III,19-01-2023,40,936
453,NAKHA-III,20-01-2023,27,675
453,NAKHA-III,21-01-2023,40,909
453,NAKHA-III,22-01-2023,33,837
453,NAKHA-III,23-01-2023,36,783
453,NAKHA-III,24-01-2023,33,837
453,NAKHA-III,25-01-2023,30,918
453,NAKHA-III,26-01-2023,28,639
453,NAKHA-III,27-01-2023,6,108
453,NAKHA-III,28-01-2023,3,54
453,NAKHA-III,29-01-2023,2,63
453,NAKHA-III,30-01-2023,8,171
496,CHAHMALPUR (ARNI),14-11-2022,3,108
496,CHAHMALPUR (ARNI),15-11-2022,4,126
496,CHAHMALPUR (ARNI),16-11-2022,2,90
496,CHAHMALPUR (ARNI),17-11-2022,1,45
496,CHAHMALPUR (ARNI),23-11-2022,2,90
496,CHAHMALPUR (ARNI),26-11-2022,3,81
496,CHAHMALPUR (ARNI),27-11-2022,2,90
496,CHAHMALPUR (ARNI),30-11-2022,1,18
496,CHAHMALPUR (ARNI),04-12-2022,2,90
496,CHAHMALPUR (ARNI),05-12-2022,2,90
496,CHAHMALPUR (ARNI),06-12-2022,2,90
496,CHAHMALPUR (ARNI),08-12-2022,2,90
496,CHAHMALPUR (ARNI),09-12-2022,3,135
496,CHAHMALPUR (ARNI),14-12-2022,2,90
496,CHAHMALPUR (ARNI),19-12-2022,2,90
496,CHAHMALPUR (ARNI),26-12-2022,8,306
496,CHAHMALPUR (ARNI),27-12-2022,8,306
496,CHAHMALPUR (ARNI),28-12-2022,2,90
496,CHAHMALPUR (ARNI),29-12-2022,2,90
496,CHAHMALPUR (ARNI),31-12-2022,5,198
496,CHAHMALPUR (ARNI),02-01-2023,1,45
496,CHAHMALPUR (ARNI),03-01-2023,5,225
496,CHAHMALPUR (ARNI),04-01-2023,2,63
496,CHAHMALPUR (ARNI),05-01-2023,3,108
496,CHAHMALPUR (ARNI),06-01-2023,4,126
496,CHAHMALPUR (ARNI),12-01-2023,5,198
496,CHAHMALPUR (ARNI),13-01-2023,3,135
496,CHAHMALPUR (ARNI),14-01-2023,2,90
496,CHAHMALPUR (ARNI),15-01-2023,2,90
496,CHAHMALPUR (ARNI),17-01-2023,3,135
496,CHAHMALPUR (ARNI),26-01-2023,6,216
496,CHAHMALPUR (ARNI),27-01-2023,5,225
496,CHAHMALPUR (ARNI),28-01-2023,5,198
496,CHAHMALPUR (ARNI),29-01-2023,3,108
701,GHODSARIYA,13-11-2022,16,288
701,GHODSARIYA,14-11-2022,15,270
701,GHODSARIYA,15-11-2022,24,432
701,GHODSARIYA,16-11-2022,22,396
701,GHODSARIYA,17-11-2022,20,387
701,GHODSARIYA,18-11-2022,17,360
701,GHODSARIYA,19-11-2022,20,360
701,GHODSARIYA,20-11-2022,13,261
701,GHODSARIYA,21-11-2022,18,351
701,GHODSARIYA,22-11-2022,15,351
701,GHODSARIYA,23-11-2022,25,450
701,GHODSARIYA,24-11-2022,15,297
701,GHODSARIYA,25-11-2022,18,378
701,GHODSARIYA,26-11-2022,8,198
701,GHODSARIYA,27-11-2022,13,261
701,GHODSARIYA,28-11-2022,9,162
701,GHODSARIYA,29-11-2022,8,171
701,GHODSARIYA,30-11-2022,8,198
701,GHODSARIYA,01-12-2022,7,153
701,GHODSARIYA,03-12-2022,8,198
701,GHODSARIYA,04-12-2022,6,135
701,GHODSARIYA,05-12-2022,10,234
701,GHODSARIYA,06-12-2022,37,693
701,GHODSARIYA,07-12-2022,15,405
701,GHODSARIYA,08-12-2022,19,396
701,GHODSARIYA,10-12-2022,21,432
701,GHODSARIYA,11-12-2022,19,396
701,GHODSARIYA,12-12-2022,20,387
701,GHODSARIYA,13-12-2022,16,369
701,GHODSARIYA,14-12-2022,19,423
701,GHODSARIYA,15-12-2022,17,306
701,GHODSARIYA,16-12-2022,22,396
701,GHODSARIYA,17-12-2022,17,360
701,GHODSARIYA,18-12-2022,19,396
701,GHODSARIYA,19-12-2022,15,297
701,GHODSARIYA,20-12-2022,17,360
701,GHODSARIYA,21-12-2022,17,333
701,GHODSARIYA,22-12-2022,21,378
701,GHODSARIYA,23-12-2022,21,378
701,GHODSARIYA,24-12-2022,19,369
701,GHODSARIYA,25-12-2022,14,279
701,GHODSARIYA,26-12-2022,14,306
701,GHODSARIYA,27-12-2022,16,369
701,GHODSARIYA,28-12-2022,22,396
701,GHODSARIYA,29-12-2022,15,324
701,GHODSARIYA,30-12-2022,16,315
701,GHODSARIYA,31-12-2022,11,252
701,GHODSARIYA,01-01-2023,10,261
701,GHODSARIYA,02-01-2023,11,198
701,GHODSARIYA,03-01-2023,21,405
701,GHODSARIYA,04-01-2023,16,342
701,GHODSARIYA,05-01-2023,17,306
701,GHODSARIYA,06-01-2023,17,387
701,GHODSARIYA,07-01-2023,20,387
701,GHODSARIYA,08-01-2023,19,396
701,GHODSARIYA,09-01-2023,19,396
701,GHODSARIYA,10-01-2023,6,108
701,GHODSARIYA,12-01-2023,4,72
701,GHODSARIYA,13-01-2023,3,54
701,GHODSARIYA,14-01-2023,23,495
701,GHODSARIYA,15-01-2023,25,477
701,GHODSARIYA,16-01-2023,19,369
701,GHODSARIYA,17-01-2023,19,342
701,GHODSARIYA,18-01-2023,17,333
701,GHODSARIYA,19-01-2023,18,351
701,GHODSARIYA,20-01-2023,6,135
701,GHODSARIYA,21-01-2023,7,180
701,GHODSARIYA,22-01-2023,3,81
701,GHODSARIYA,23-01-2023,4,72
701,GHODSARIYA,27-01-2023,2,63
701,GHODSARIYA,28-01-2023,1,45
801,SAKETHU,13-11-2022,16,288
